date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_min,apparent_temperature_max,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,pressure_msl_mean,cloud_cover_mean,relative_humidity_2m_mean,sunshine_duration,shortwave_radiation_sum,feat_radiacion_neta
2017-09-02 03:00:00+00:00,13.533,29.532999,21.295496,12.755091,29.3615,20.951838,0.0,0.0,0.0,13.246826,28.8,1007.25836,4.9583335,56.718426,38747.824,19.7,18.72321
2017-09-03 03:00:00+00:00,16.682999,27.782999,21.939247,15.161381,28.176888,21.61374,0.0,0.0,0.0,11.808878,25.199999,1009.5667,6.0,54.113575,38775.258,19.2,18.048
2017-09-04 03:00:00+00:00,12.883,20.883,17.003832,10.3593855,18.48569,14.428147,0.0,0.0,0.0,15.256526,33.48,1020.94995,17.541666,41.675488,38802.61,18.56,15.304267
2017-09-05 03:00:00+00:00,7.683,22.282999,14.318417,5.7197695,19.173277,11.909783,0.0,0.0,0.0,15.827721,34.56,1021.99567,0.33333334,51.65952,38829.89,20.57,20.501432
2017-09-06 03:00:00+00:00,8.783,23.682999,15.433,6.640459,22.075651,13.572358,0.0,0.0,0.0,11.304229,24.84,1011.57074,20.458334,52.914597,38857.027,20.78,16.528759
2017-09-07 03:00:00+00:00,13.883,20.133,17.18508,13.01453,20.008186,17.035421,2.0,2.0,0.0,11.269782,24.119999,1014.01245,95.583336,73.33517,12734.715,8.32,0.3674663
2017-09-08 03:00:00+00:00,15.783,23.182999,18.45175,16.653898,23.459694,19.264116,0.5,0.5,0.0,9.659814,16.56,1008.57916,81.416664,77.834496,23118.312,10.4,1.9326667
2017-09-09 03:00:00+00:00,15.933,19.333,17.26425,14.877319,20.11991,17.914446,2.8000002,2.8000002,0.0,16.992609,29.16,1007.43335,89.083336,83.295715,1106.3644,5.17,0.56439143
2017-09-10 03:00:00+00:00,8.983001,15.433001,12.505919,7.9592323,15.322363,11.313954,6.1,6.1,0.0,11.928989,30.239998,1010.69165,69.916664,80.69572,17363.416,7.28,2.1900668
2017-09-11 03:00:00+00:00,7.883,20.032999,13.560084,5.7268505,17.478865,10.774701,0.0,0.0,0.0,14.044615,30.599998,1019.3958,8.458333,52.551105,39130.9,20.42,18.692808
2017-09-12 03:00:00+00:00,6.533,20.532999,13.574668,4.2580614,19.345804,11.567714,0.0,0.0,0.0,12.229406,24.48,1019.1167,37.416668,57.224747,26742.707,16.59,10.382575
2017-09-13 03:00:00+00:00,10.233001,14.533,12.187167,8.713619,13.95153,10.631543,0.5,0.5,0.0,13.896187,28.8,1016.76666,74.583336,77.027855,1504.4232,4.69,1.1920416
2017-09-14 03:00:00+00:00,9.083,27.032999,17.44758,6.30921,25.01904,15.222402,0.0,0.0,0.0,13.979871,27.0,1014.1167,2.7916667,49.849396,39452.01,22.24,21.619133
2017-09-15 03:00:00+00:00,9.133,17.333,12.03925,7.533263,15.416424,10.051356,4.2000003,4.2000003,0.0,13.708391,27.0,1028.0834,76.125,74.57895,0.0,2.72,0.64939994
2017-09-16 03:00:00+00:00,6.283,20.432999,13.33925,4.606906,19.23993,11.721101,0.0,0.0,0.0,9.585739,23.759998,1028.425,16.666666,62.688705,39509.816,21.82,18.183334
2017-09-17 03:00:00+00:00,6.483,24.633,16.210083,4.4351196,24.187658,15.122418,0.0,0.0,0.0,8.707237,24.84,1021.58746,0.75,58.624928,39727.324,22.1,21.93425
2017-09-18 03:00:00+00:00,9.233001,26.733,17.707998,7.544696,26.047064,17.052015,0.0,0.0,0.0,9.511088,25.56,1015.91656,0.041666668,62.071594,39857.43,22.22,22.210741
2017-09-19 03:00:00+00:00,10.783,29.133,20.401747,9.955718,29.317375,20.2628,0.0,0.0,0.0,13.1041975,29.88,1008.70825,0.083333336,58.120945,39992.066,22.3,22.281416
2017-09-20 03:00:00+00:00,14.933001,32.383,23.987167,14.767323,32.521164,22.865807,0.2,0.2,0.0,28.948118,51.48,1006.5833,17.333334,46.836597,40130.99,22.05,18.227999
2017-09-21 03:00:00+00:00,14.033,20.483,16.895498,12.503645,17.295681,14.8067255,0.0,0.0,0.0,19.562946,33.48,1021.8667,68.708336,53.472973,25845.629,8.87,2.7755706
2017-09-22 03:00:00+00:00,9.933001,24.032999,16.362167,8.5157175,23.575182,15.285892,0.0,0.0,0.0,11.609651,24.119999,1019.6667,6.5416665,60.3057,40420.773,22.2,20.74775
2017-09-23 03:00:00+00:00,11.333,26.782999,18.616333,10.3862,25.950003,17.315294,0.0,0.0,0.0,13.324863,27.72,1018.99994,0.8333333,50.438187,40795.895,23.22,23.026499
2017-09-24 03:00:00+00:00,12.133,28.883,20.405916,10.461476,29.037098,19.900747,0.0,0.0,0.0,17.373497,34.56,1012.9292,10.583333,53.502697,40954.688,22.88,20.458532
2017-09-25 03:00:00+00:00,14.633,30.182999,22.151749,14.587112,31.81496,22.5544,0.0,0.0,0.0,13.281023,25.919998,1014.47076,11.416667,58.80077,40999.562,23.04,20.409601
2017-09-26 03:00:00+00:00,17.032999,32.033,23.980917,17.114414,32.477383,24.754541,0.0,0.0,0.0,21.407139,41.760002,1010.22504,25.583334,57.36543,40412.305,19.79,14.727059
2017-09-27 03:00:00+00:00,13.283,22.883,16.716333,12.21007,23.711407,16.543957,6.2000003,6.2000003,0.0,17.518356,39.6,1018.0334,96.041664,81.12597,0.0,2.54,0.10054179
2017-09-28 03:00:00+00:00,11.733001,16.833,13.476752,10.664406,15.93692,12.651225,0.3,0.3,0.0,9.504272,18.0,1020.65424,98.916664,77.90903,7040.7,6.4,0.06933365
2017-09-29 03:00:00+00:00,10.433001,24.383,16.937166,10.030743,25.88658,17.13948,0.0,0.0,0.0,10.538843,22.319998,1014.94586,19.041666,72.68991,41038.914,21.17,17.138878
2017-09-30 03:00:00+00:00,11.333,32.482998,20.970497,10.627105,34.415108,21.454943,0.0,0.0,0.0,17.287498,32.399998,1001.8208,20.833334,67.88892,41687.32,23.5,18.604166
2017-10-01 03:00:00+00:00,13.033,22.883,18.699667,11.176944,20.765776,16.726475,1.2,1.2,0.0,20.88,45.0,1003.57916,59.75,53.832413,32679.75,15.39,6.1944747
2017-10-02 03:00:00+00:00,9.933001,25.733,17.887165,7.688527,25.018396,15.826931,0.0,0.0,0.0,10.966713,25.199999,1010.8752,18.833334,42.24825,41875.29,25.18,20.437767
2017-10-03 03:00:00+00:00,10.383,29.932999,20.451748,8.047199,29.90609,19.516645,0.0,0.0,0.0,12.904882,26.28,1009.49164,2.3333333,45.497574,41969.25,25.14,24.5534
2017-10-04 03:00:00+00:00,14.383,30.633,22.75383,11.831757,30.367092,21.430895,0.0,0.0,0.0,15.349684,32.760002,1002.10815,28.166666,40.391396,42059.926,25.26,18.145102
2017-10-05 03:00:00+00:00,15.883,35.732998,25.339249,14.708195,36.517994,24.494926,0.0,0.0,0.0,23.966375,45.0,998.95825,64.875,41.75887,41210.305,24.53,8.616162
2017-10-06 03:00:00+00:00,17.682999,28.483,22.480917,16.152756,27.547987,21.685194,0.0,0.0,0.0,16.055355,34.56,1013.375,29.625,46.55609,41955.44,23.8,16.74925
2017-10-07 03:00:00+00:00,18.833,28.182999,22.547579,17.81272,28.425568,22.021292,0.0,0.0,0.0,14.05845,27.0,1014.9666,43.416668,47.82024,39282.57,23.57,13.336692
2017-10-08 03:00:00+00:00,15.383,30.432999,22.55175,15.007921,31.34377,22.78215,0.1,0.1,0.0,22.553936,42.839996,1008.0417,57.791668,58.410233,42318.977,23.85,10.066688
2017-10-09 03:00:00+00:00,13.683001,21.383,16.620499,12.939186,21.51973,16.864508,6.0,6.0,0.0,12.475961,23.4,1013.16254,93.875,79.10734,2098.7156,4.98,0.30502486
2017-10-10 03:00:00+00:00,15.233001,18.333,16.749666,15.763809,17.790064,16.735533,1.9000001,1.9000001,0.0,12.496719,24.119999,1010.7874,98.666664,78.21085,5759.208,6.08,0.08106695
2017-10-11 03:00:00+00:00,14.583,18.282999,16.35175,14.306547,17.713535,16.314005,2.1000001,2.1000001,0.0,12.984975,27.72,1011.6209,100.0,79.96468,4585.305,6.61,0.0
2017-10-12 03:00:00+00:00,12.833,16.833,14.480919,10.944049,15.151865,13.033253,2.0000002,2.0000002,0.0,16.45007,29.88,1016.45416,99.916664,74.14918,908.2274,7.41,0.006174994
2017-10-13 03:00:00+00:00,11.333,20.282999,14.874667,9.652229,18.206285,13.041718,0.0,0.0,0.0,15.745627,32.039997,1022.8416,45.625,58.802822,42403.15,20.56,11.1795
2017-10-14 03:00:00+00:00,8.433001,25.182999,17.162167,6.0295067,24.344955,15.441222,0.0,0.0,0.0,14.77755,28.8,1020.62085,1.25,49.781116,42683.89,26.81,26.474874
2017-10-15 03:00:00+00:00,10.183001,29.032999,19.687166,8.439728,28.237568,18.127615,0.2,0.2,0.0,19.13426,35.64,1015.4292,12.291667,45.369934,42740.793,26.46,23.207623
2017-10-16 03:00:00+00:00,13.133,30.282999,21.466331,11.8201065,30.88586,21.192862,0.0,0.0,0.0,15.9134655,37.8,1008.02924,40.666668,54.17911,42796.453,23.87,14.162868
2017-10-17 03:00:00+00:00,16.483,33.633,24.862165,17.029087,34.65436,25.333742,0.0,0.0,0.0,15.124284,37.079998,1005.2625,12.958333,53.17499,42851.633,25.79,22.448046
2017-10-18 03:00:00+00:00,20.983,36.732998,27.910086,20.400015,39.41514,29.059874,0.0,0.0,0.0,13.570615,29.519999,1001.89996,8.208333,47.068813,42906.43,26.33,24.168745
2017-10-19 03:00:00+00:00,19.133,26.532999,22.60383,16.581646,25.380762,21.560713,0.5,0.5,0.0,19.64228,34.56,1015.41254,72.416664,45.25107,36000.0,20.31,5.6021757
2017-10-20 03:00:00+00:00,13.583,31.233,22.397583,12.746582,32.12088,22.419128,0.0,0.0,0.0,11.592895,23.759998,1005.70013,18.791666,46.880833,43014.582,27.26,22.137392
2017-10-21 03:00:00+00:00,15.183001,22.883,18.105915,15.499643,24.55385,18.28531,10.8,10.8,0.0,17.551615,38.16,1015.11676,60.791668,78.41879,7067.793,5.1,1.9996251
2017-10-22 03:00:00+00:00,14.233001,23.983,17.910082,12.297934,22.166067,15.893727,0.1,0.1,0.0,22.73707,43.56,1021.26263,56.875,55.485172,36029.207,20.09,8.663812
2017-10-23 03:00:00+00:00,10.483001,27.233,18.297583,8.852941,28.03244,17.442877,0.0,0.0,0.0,10.446206,23.759998,1012.68335,15.291667,52.386963,43199.24,27.0,22.87125
2017-10-24 03:00:00+00:00,12.933001,30.833,21.953835,12.156071,32.681667,22.330023,0.0,0.0,0.0,10.514218,24.48,1008.0833,19.708334,56.969074,43200.0,26.83,21.542253
2017-10-25 03:00:00+00:00,17.282999,31.233,23.860083,17.431814,33.6,24.949663,0.2,0.2,0.0,15.807239,31.68,1007.0042,24.291666,58.207935,43200.0,24.82,18.790808
2017-10-26 03:00:00+00:00,18.432999,27.682999,22.045496,20.051601,29.336449,23.512062,5.7,5.7,0.0,22.380884,37.44,1006.8626,56.916668,73.48639,33162.594,15.72,6.7727003
2017-10-27 03:00:00+00:00,18.682999,24.483,20.893415,19.622103,26.277464,22.025839,1.3000001,1.3000001,0.0,13.891522,23.4,1010.52496,69.833336,73.52542,27379.479,12.8,3.8613327
2017-10-28 03:00:00+00:00,16.633,31.883,22.937164,17.1464,31.770027,23.511492,0.0,0.0,0.0,18.486622,36.0,1005.11255,51.5,60.656986,43200.0,23.84,11.562401
2017-10-29 03:00:00+00:00,16.983,33.383,25.310081,17.294405,34.232662,25.778948,0.1,0.1,0.0,18.39878,40.32,1002.55835,17.916666,51.01785,43200.0,26.08,21.407333
2017-10-30 03:00:00+00:00,18.633,25.032999,21.287165,18.144857,25.578989,21.59195,2.0,2.0,0.0,19.734436,36.719997,1010.68756,63.041668,67.41085,25795.223,14.21,5.2517786
2017-10-31 03:00:00+00:00,17.083,28.983,22.183,17.36105,29.443115,22.87845,0.5,0.5,0.0,14.4,33.48,1012.2083,33.875,64.29056,43270.906,21.25,14.051562
2017-11-01 03:00:00+00:00,15.783,33.133,24.162163,15.951082,34.407726,24.98577,0.0,0.0,0.0,14.689588,31.319998,1004.87494,19.458334,55.990906,43200.0,26.8,21.585165
2017-11-02 03:00:00+00:00,17.782999,34.833,26.624666,18.39734,35.06543,26.863726,0.0,0.0,0.0,18.335276,39.6,1001.07916,2.7083333,46.400753,43499.305,28.46,27.689207
2017-11-03 03:00:00+00:00,19.483,25.233,22.47883,20.627544,24.273962,22.39656,1.5000001,1.5000001,0.0,18.11841,37.079998,1007.20844,67.75,63.89491,9183.502,10.11,3.2604747
2017-11-04 03:00:00+00:00,16.133,19.383,17.862167,17.314657,20.497293,18.96126,7.7999997,7.7999997,0.0,10.787993,19.08,1013.9917,96.75,87.48678,0.0,3.77,0.12252511
2017-11-05 03:00:00+00:00,15.783,25.932999,20.480913,16.737396,26.18735,21.083559,0.1,0.1,0.0,11.298495,24.48,1013.22504,91.666664,72.57677,12222.472,11.84,0.98666716
2017-11-06 03:00:00+00:00,18.383,27.333,22.630913,19.61808,28.428726,24.091494,0.3,0.3,0.0,9.422101,23.039999,1012.15424,88.208336,69.20446,33853.887,15.56,1.8347831
2017-11-07 03:00:00+00:00,19.483,29.083,24.566332,20.435629,30.84142,25.782785,0.9,0.9,0.0,14.773164,32.760002,1007.4333,70.833336,62.464855,40142.465,19.72,5.7516656
2017-11-08 03:00:00+00:00,19.233,24.633,21.433,21.322187,26.405514,23.460161,8.1,8.1,0.0,10.685391,19.8,1010.4041,99.708336,80.8747,3478.6074,5.64,0.016449817
2017-11-09 03:00:00+00:00,17.682999,23.133,19.420498,18.337881,24.365314,20.786161,2.5000002,2.5000002,0.0,17.873556,33.12,1012.9543,98.75,83.51194,2526.2117,7.17,0.08962492
2017-11-10 03:00:00+00:00,17.583,29.432999,22.855911,19.253508,30.891037,24.113617,0.3,0.3,0.0,11.966954,22.319998,1013.62915,69.458336,65.28103,43223.54,24.13,7.3697033
2017-11-11 03:00:00+00:00,18.383,32.732998,25.291334,19.443167,32.865612,25.883554,0.0,0.0,0.0,12.904882,25.56,1010.92926,41.375,52.71603,43509.418,23.96,14.04655
2017-11-12 03:00:00+00:00,16.883,36.033,26.501749,16.829685,38.043713,26.95989,0.0,0.0,0.0,8.825508,24.84,1007.7249,28.583334,46.474102,43347.176,28.68,20.4823
2017-11-13 03:00:00+00:00,20.883,36.533,28.12258,20.629557,38.367767,29.173006,0.0,0.0,0.0,9.114471,23.759998,1006.24585,32.0,46.009663,43689.008,26.29,17.877201
2017-11-14 03:00:00+00:00,19.733,37.482998,28.432999,20.384388,39.32837,29.836693,0.0,0.0,0.0,9.826088,24.119999,1003.2292,27.458334,47.42035,44171.465,27.19,19.72408
2017-11-15 03:00:00+00:00,22.932999,40.633,31.61425,23.185959,42.56249,32.19633,0.3,0.3,0.0,29.627363,47.519997,997.8916,18.458334,37.928116,44566.49,27.74,22.61966
2017-11-16 03:00:00+00:00,17.682999,27.383,22.976748,14.999945,26.635391,20.85906,0.0,0.0,0.0,25.922499,50.76,1013.5459,44.708332,32.130123,44467.164,25.89,14.315012
2017-11-17 03:00:00+00:00,16.483,32.383,24.030916,15.152397,32.345158,23.15838,0.0,0.0,0.0,14.512064,29.88,1004.97925,19.125,37.746616,44812.812,28.7,23.211126
2017-11-18 03:00:00+00:00,15.333,23.532999,18.972582,13.366541,22.49981,16.748835,2.6,2.6,0.0,21.09305,36.0,1013.5208,70.166664,47.919266,10671.768,8.29,2.4731834
2017-11-19 03:00:00+00:00,13.133,31.333,22.17675,11.745582,32.06047,21.576675,0.0,0.0,0.0,11.609651,27.359999,1008.60406,13.083333,45.442795,45145.92,29.31,25.475275
2017-11-20 03:00:00+00:00,15.383,34.232998,25.335081,14.705828,35.10371,24.969833,0.0,0.0,0.0,13.493999,29.16,1003.17084,4.375,40.39347,45224.676,29.6,28.305
2017-11-21 03:00:00+00:00,18.883,23.633,21.810081,18.453564,23.533915,20.967514,0.3,0.3,0.0,21.273533,46.44,1013.0959,61.916668,55.250443,15506.26,10.09,3.8426085
2017-11-22 03:00:00+00:00,16.532999,30.833,23.737162,16.701311,30.988503,23.539774,0.5,0.5,0.0,14.84318,30.960001,1011.8125,29.791666,50.686554,45079.38,25.62,17.987375
2017-11-23 03:00:00+00:00,15.933,36.232998,26.032997,15.56786,37.71187,26.405054,0.0,0.0,0.0,15.0038395,27.359999,1005.2375,1.7083334,44.35242,45436.81,30.45,29.929813
2017-11-24 03:00:00+00:00,18.182999,33.533,26.468414,18.129658,34.264454,26.129145,0.0,0.0,0.0,21.94524,44.28,1006.50006,27.708334,44.049927,43587.184,29.47,21.304354
2017-11-25 03:00:00+00:00,16.782999,28.583,22.51425,14.779976,29.783558,21.483444,0.0,0.0,0.0,20.380579,40.68,1015.2583,49.375,46.03905,36713.08,22.81,11.547563
2017-11-26 03:00:00+00:00,16.282999,33.883,25.724665,16.270817,34.143944,25.32869,0.0,0.0,0.0,12.620554,28.44,1008.39996,8.458333,40.77071,45568.523,29.8,27.279415
2017-11-27 03:00:00+00:00,19.983,34.333,27.347582,19.320482,35.31787,26.938004,0.0,0.0,0.0,16.78156,31.68,1009.3875,32.583332,37.795242,40968.023,26.54,17.892384
2017-11-28 03:00:00+00:00,24.032999,33.133,28.251747,23.955921,32.07015,28.306097,0.0,0.0,0.0,22.782625,43.92,1011.62506,79.708336,42.361603,36514.4,19.25,3.906145
2017-11-29 03:00:00+00:00,22.432999,37.933,29.026749,23.743149,39.931484,30.040146,0.0,0.0,0.0,17.227419,34.92,1005.9334,52.75,44.448395,45308.85,27.79,13.130776
2017-11-30 03:00:00+00:00,22.383,31.483,26.805914,25.001753,35.137104,28.92869,1.3,1.3,0.0,12.031756,28.8,1007.2459,39.708332,58.638607,45015.55,22.63,13.644005
2017-12-01 03:00:00+00:00,20.633,29.532999,24.997583,22.109028,31.878849,26.696814,16.400002,16.400002,0.0,17.462782,33.48,1006.10834,74.291664,67.07331,43686.53,20.54,5.2804923
2017-12-02 03:00:00+00:00,19.532999,25.182999,21.399666,20.296904,27.415161,23.06544,16.1,16.1,0.0,12.538134,23.039999,1008.8584,91.708336,81.907936,29939.13,13.92,1.1541994
2017-12-03 03:00:00+00:00,19.532999,23.633,21.374664,20.805334,25.374704,23.066406,10.4,10.4,0.0,12.783802,26.28,1011.46674,88.583336,81.244194,41715.535,16.21,1.8506408
2017-12-04 03:00:00+00:00,18.182999,22.782999,20.135082,19.5994,24.69746,22.013857,24.4,24.4,0.0,9.339208,18.359999,1015.6001,95.916664,84.210014,11216.894,8.47,0.3458585
2017-12-05 03:00:00+00:00,19.032999,23.182999,20.445498,21.058407,25.350645,22.477394,1.4000001,1.4000001,0.0,13.783817,28.8,1013.7791,98.708336,84.932594,6707.8696,9.65,0.12464542
2017-12-06 03:00:00+00:00,18.182999,28.182999,23.016335,20.39631,31.741974,25.696321,0.0,0.0,0.0,11.043261,24.48,1010.1333,79.583336,78.628716,43616.984,19.98,4.0792494
2017-12-07 03:00:00+00:00,21.432999,29.083,25.08925,24.611229,34.827984,29.249544,5.1999993,5.1999993,0.0,6.28713,21.599998,1009.03326,65.375,78.71184,44818.87,22.55,7.807937
2017-12-08 03:00:00+00:00,21.633,31.883,26.795496,24.337994,38.51686,31.08914,0.0,0.0,0.0,11.480557,22.68,1004.55,32.75,72.09263,45845.207,27.53,18.513926
2017-12-09 03:00:00+00:00,21.133,28.883,23.889252,23.911463,32.69191,27.085587,1.4000001,1.4000001,0.0,12.538134,25.919998,1008.1917,44.416668,81.27415,24809.363,12.61,7.009058
2017-12-10 03:00:00+00:00,19.133,32.433,25.793413,21.368313,38.23805,29.480865,0.6,0.6,0.0,13.779114,23.039999,1009.2625,20.25,71.43856,46077.125,30.16,24.0526
2017-12-11 03:00:00+00:00,21.133,28.532999,24.605913,22.277994,31.242283,26.993452,1.8000001,1.8000001,0.0,13.479583,25.919998,1012.18335,67.5,67.5702,34615.266,25.41,8.258249
2017-12-12 03:00:00+00:00,20.333,31.483,25.497583,21.664566,35.902756,28.433266,0.0,0.0,0.0,12.819235,25.919998,1006.8042,23.166666,66.88099,46074.22,29.2,22.435333
2017-12-13 03:00:00+00:00,20.633,32.482998,27.295496,21.994463,37.058258,30.183174,0.0,0.0,0.0,17.10284,32.039997,1004.46246,30.583334,62.57637,44359.1,28.44,19.7421
2017-12-14 03:00:00+00:00,21.932999,29.983,24.435083,23.742105,30.513054,26.045366,0.0,0.0,0.0,18.289274,39.96,1013.22095,73.958336,67.073654,23601.81,11.21,2.9192705
2017-12-15 03:00:00+00:00,20.083,31.883,25.32258,22.794722,37.75906,28.790054,0.0,0.0,0.0,15.0038395,28.8,1007.5876,49.833332,74.18455,35870.086,20.07,10.06845
2017-12-16 03:00:00+00:00,22.432999,38.333,30.349663,24.74167,44.23779,34.589962,0.0,0.0,0.0,13.397612,23.039999,998.09576,25.291666,60.253235,46136.09,28.67,21.418879
2017-12-17 03:00:00+00:00,21.133,31.782999,24.91633,20.7709,33.493256,25.480354,0.2,0.2,0.0,39.87071,77.03999,1008.6084,57.791668,60.56029,19472.033,13.18,5.5630584
2017-12-18 03:00:00+00:00,19.883,27.282999,22.976748,19.141127,29.02304,23.689646,0.0,0.0,0.0,15.0038395,29.519999,1015.64996,93.25,59.28384,33373.137,21.1,1.4242499
2017-12-19 03:00:00+00:00,19.682999,29.682999,24.555914,21.175617,32.12828,27.076712,0.8,0.8,0.0,15.530151,36.719997,1009.69165,89.833336,70.93416,44491.508,21.9,2.226499
2017-12-20 03:00:00+00:00,20.932999,33.583,26.953829,24.017397,38.966568,30.6914,0.0,0.0,0.0,7.9526596,24.84,1006.125,41.333332,68.76978,45846.92,25.64,15.042134
2017-12-21 03:00:00+00:00,21.983,32.433,26.560081,25.081984,37.30019,30.000502,48.899998,48.899998,0.0,16.299694,36.719997,1005.1375,38.541668,72.072044,39687.633,25.86,15.893125
2017-12-22 03:00:00+00:00,21.883,30.032999,25.532997,24.404673,35.40498,29.939718,16.900002,16.900002,0.0,14.76439,26.64,1005.79584,58.75,79.08785,46170.734,25.48,10.5105
2017-12-23 03:00:00+00:00,19.932999,25.233,22.641333,21.278244,28.606342,25.124601,20.2,20.2,0.0,20.12461,36.0,1008.50415,59.208332,85.06578,21171.188,11.59,4.727754
2017-12-24 03:00:00+00:00,19.483,26.432999,22.162165,21.044085,28.897919,24.44161,0.6,0.6,0.0,9.957108,19.08,1013.30414,83.583336,76.71612,37513.945,19.15,3.143791
2017-12-25 03:00:00+00:00,20.182999,29.983,24.947578,22.835281,33.317295,27.505379,2.8000002,2.8000002,0.0,15.517629,27.72,1009.0417,59.125,69.83744,46253.887,25.22,10.308675
2017-12-26 03:00:00+00:00,18.782999,31.883,25.741327,20.277483,37.67173,29.611298,0.0,0.0,0.0,10.948973,26.28,1005.75836,8.541667,72.72897,46315.18,29.05,26.568645
2017-12-27 03:00:00+00:00,20.583,30.583,26.374666,23.09789,35.56059,29.794928,0.1,0.1,0.0,13.246826,28.8,1008.82086,31.625,70.936676,46303.64,25.13,17.182638
2017-12-28 03:00:00+00:00,20.932999,28.583,24.19342,23.30098,32.49172,27.476725,3.3,3.3,0.0,11.659777,20.880001,1012.10004,58.916668,75.97153,36065.85,21.79,8.952058
2017-12-29 03:00:00+00:00,19.483,31.333,25.418413,21.834887,36.144283,28.797844,0.0,0.0,0.0,10.446206,19.44,1008.19574,11.958333,70.87224,46348.023,30.99,27.284113
2017-12-30 03:00:00+00:00,21.333,33.033,27.114248,23.57063,38.5872,31.270958,0.0,0.0,0.0,9.422101,21.24,1003.56665,29.083334,69.667465,46367.992,29.27,20.757309
2017-12-31 03:00:00+00:00,22.282999,26.932999,24.432999,23.677725,31.578217,27.495438,10.999999,10.999999,0.0,21.67487,39.6,1006.3125,67.625,80.84626,35812.883,16.4,5.3095
2018-01-01 03:00:00+00:00,18.682999,22.233,20.491331,19.600164,26.32499,22.167068,9.6,9.6,0.0,20.12461,35.64,1010.425,96.291664,88.84445,4004.8088,5.77,0.21397114
2018-01-02 03:00:00+00:00,15.633,29.233,22.86425,16.664034,32.971577,25.17367,0.0,0.0,0.0,18.129137,31.319998,1009.02924,23.708334,71.88318,46417.934,29.5,22.506042
2018-01-03 03:00:00+00:00,17.432999,31.833,25.035082,18.762718,35.93319,27.25427,0.0,0.0,0.0,16.595179,34.2,1007.4917,11.416667,67.13866,46430.98,29.05,25.733458
2018-01-04 03:00:00+00:00,20.432999,32.833,26.530914,20.937046,38.27804,29.225939,0.0,0.0,0.0,20.00512,36.36,1002.38336,39.125,63.821766,40301.035,28.57,17.391987
2018-01-05 03:00:00+00:00,22.383,32.732998,26.493418,23.386496,37.32772,29.56098,2.1,2.1,0.0,23.73271,42.48,1002.325,73.25,69.29624,41181.055,25.74,6.8854494
2018-01-06 03:00:00+00:00,17.583,22.583,20.472582,18.395447,25.589869,21.880156,6.5,6.5,0.0,18.079027,36.36,1016.6875,94.083336,82.29582,11600.939,9.17,0.5425584
2018-01-07 03:00:00+00:00,17.182999,28.833,22.347582,18.724915,31.077724,24.613348,0.0,0.0,0.0,9.028754,21.24,1015.71246,89.833336,76.48355,34816.363,18.64,1.8950659
2018-01-08 03:00:00+00:00,20.083,28.583,24.410082,22.409664,33.171883,27.337038,0.4,0.4,0.0,11.119281,28.44,1014.1709,77.666664,74.05536,46469.957,21.67,4.839634
2018-01-09 03:00:00+00:00,20.532999,27.182999,23.57675,23.042538,31.667355,26.469109,1.3,1.3,0.0,13.979872,29.88,1012.47906,73.916664,78.37928,46431.496,19.86,5.180151
2018-01-10 03:00:00+00:00,20.333,30.383,25.385086,22.172028,33.993576,28.623077,0.3,0.3,0.0,9.422101,22.319998,1010.6333,51.833332,71.701385,46391.043,24.24,11.6756
2018-01-11 03:00:00+00:00,21.282999,31.682999,26.653833,24.299656,38.097332,30.903414,0.6,0.6,0.0,9.904906,23.4,1009.7166,57.083332,72.49074,46348.664,24.7,10.600417
2018-01-12 03:00:00+00:00,22.483,33.933,27.624666,25.974215,40.582928,32.050423,20.800001,20.800001,0.0,9.779817,24.48,1005.17926,81.166664,73.41848,43015.406,24.08,4.5350666
2018-01-13 03:00:00+00:00,20.983,24.932999,23.445498,23.109753,29.033962,25.896317,12.900002,12.900002,0.0,17.373497,43.199997,1006.5249,95.041664,82.960106,23047.35,11.47,0.56872135
2018-01-14 03:00:00+00:00,17.032999,27.383,22.845499,18.066736,30.926361,25.356546,0.0,0.0,0.0,7.289444,18.72,1011.29584,33.791668,73.03892,46210.727,29.21,19.339453
2018-01-15 03:00:00+00:00,17.782999,29.682999,23.79133,19.107538,32.141205,25.901121,0.0,0.0,0.0,11.457958,22.68,1010.82916,21.791666,68.73966,46161.375,25.5,19.943125
2018-01-16 03:00:00+00:00,19.383,29.833,24.60383,21.61203,33.81501,27.729881,0.0,0.0,0.0,16.267857,28.8,1009.7292,55.375,76.044426,43895.555,23.78,10.611826
2018-01-17 03:00:00+00:00,20.932999,28.383,24.189249,23.148191,31.33519,26.933409,9.799999,9.799999,0.0,17.25373,33.48,1010.3669,74.25,79.31376,34623.08,19.2,4.9440002
2018-01-18 03:00:00+00:00,20.532999,25.333,21.957998,22.289295,27.642042,24.599577,21.900002,21.900002,0.0,7.928178,22.68,1014.59576,82.708336,82.690926,25790.44,13.77,2.3810623
2018-01-19 03:00:00+00:00,18.432999,26.633,22.997583,19.11154,28.898159,24.918608,1.8000002,1.8000002,0.0,7.42159,16.199999,1014.2874,87.375,70.22923,39156.875,18.4,2.3230004
2018-01-20 03:00:00+00:00,18.833,25.483,22.237165,20.51335,29.76992,24.9468,5.0999994,5.0999994,0.0,12.10157,24.119999,1011.1335,77.541664,81.274055,43480.41,19.66,4.4153094
